+4.3394902626858745e-04 +3.4785484513745302e-01 -1.6537536365115386e-03 -1.6537536186514059e-03
+2.0625592387973251e-03 +6.5214515486254598e-01 -7.8600788594628945e-03 -7.8600788305189274e-03
+4.1874407612026753e-03 +6.5214515486254598e-01 -1.5956263426986170e-02 -1.5956263383674934e-02
+5.8160509737314129e-03 +3.4785484513745302e-01 -2.2159714859210106e-02 -2.2159714804823604e-02

+6.6839490262685878e-03 +3.4785484513745302e-01 -2.5464672134882491e-02 -2.5464672073913033e-02
+8.3125592387973263e-03 +6.5214515486254598e-01 -3.1664301444897694e-02 -3.1664301372865591e-02
+1.0437440761202676e-02 +6.5214515486254598e-01 -3.9748002282628730e-02 -3.9748002196263794e-02
+1.2066050973731413e-02 +3.4785484513745302e-01 -4.5939014651646119e-02 -4.5939014554237871e-02

+1.2933949026268588e-02 +3.4785484513745302e-01 -4.9236325954543414e-02 -4.9236325850552938e-02
+1.4562559238797325e-02 +6.5214515486254598e-01 -5.5419699972581185e-02 -5.5419699857569914e-02
+1.6687440761202675e-02 +6.5214515486254598e-01 -6.3478452599742330e-02 -6.3478452470458677e-02
+1.8316050973731415e-02 +3.4785484513745302e-01 -6.9647479813210428e-02 -6.9647479672935428e-02

+1.9183949026268590e-02 +3.4785484513745302e-01 -7.2932060928309436e-02 -7.2932060781451105e-02
+2.0812559238797327e-02 +6.5214515486254598e-01 -7.9089645339810652e-02 -7.9089645181993823e-02
+2.2937440761202677e-02 +6.5214515486254598e-01 -8.7111023743956753e-02 -8.7111023571954410e-02
+2.4566050973731414e-02 +3.4785484513745302e-01 -9.3248553609049212e-02 -9.3248553426127617e-02

+2.5433949026268589e-02 +3.4785484513745302e-01 -9.6515339950353912e-02 -9.6515339760845753e-02
+2.7062559238797326e-02 +6.5214515486254598e-01 -1.0263764020646328e-01 -1.0263764000607870e-01
+2.9187440761202676e-02 +6.5214515486254598e-01 -1.1060927600349203e-01 -1.1060927578903486e-01
+3.0816050973731413e-02 +3.4785484513745302e-01 -1.1670584489401051e-01 -1.1670584466872642e-01

+3.1683949026268587e-02 +3.4785484513745302e-01 -1.1994979931377615e-01 -1.1994979908190029e-01
+3.3312559238797328e-02 +6.5214515486254598e-01 -1.2602737527124847e-01 -1.2602737502859898e-01
+3.5437440761202678e-02 +6.5214515486254598e-01 -1.3393697677655211e-01 -1.3393697651996911e-01
+3.7066050973731418e-02 +3.4785484513745302e-01 -1.3998318422515219e-01 -1.3998318395785442e-01

+3.7933949026268593e-02 +3.4785484513745302e-01 -1.4319930478080270e-01 -1.4319930450690541e-01
+3.9562559238797326e-02 +6.5214515486254598e-01 -1.4922278525801955e-01 -1.4922278497347127e-01
+4.1687440761202676e-02 +6.5214515486254598e-01 -1.5705815643937196e-01 -1.5705815614105503e-01
+4.3316050973731417e-02 +3.4785484513745302e-01 -1.6304467963240246e-01 -1.6304467932350325e-01

+4.4183949026268592e-02 +3.4785484513745302e-01 -1.6622800729916307e-01 -1.6622800698365378e-01
+4.5812559238797332e-02 +6.5214515486254598e-01 -1.7218810452581568e-01 -1.7218810419979796e-01
+4.7937440761202682e-02 +6.5214515486254598e-01 -1.7993716380876984e-01 -1.7993716346917393e-01
+4.9566050973731415e-02 +3.4785484513745302e-01 -1.8585477196137554e-01 -1.8585477161134906e-01

+5.0433949026268590e-02 +3.4785484513745302e-01 -1.8900039827872972e-01 -1.8900039792207940e-01
+5.2062559238797324e-02 +6.5214515486254598e-01 -1.9488792221688747e-01 -1.9488792184989104e-01
+5.4187440761202681e-02 +6.5214515486254598e-01 -2.0253872111368756e-01 -2.0253872073332915e-01
+5.5816050973731414e-02 +3.4785484513745302e-01 -2.0837828970301045e-01 -2.0837828931239299e-01

+5.6683949026268589e-02 +3.4785484513745302e-01 -2.1148136434319020e-01 -2.1148136394593151e-01
+5.8312559238797329e-02 +6.5214515486254598e-01 -2.1728723685767307e-01 -2.1728723645024994e-01
+6.0437440761202679e-02 +6.5214515486254598e-01 -2.2482797839095664e-01 -2.2482797797041262e-01
+6.2066050973731413e-02 +3.4785484513745302e-01 -2.3058050322548881e-01 -2.3058050279487691e-01

+6.2933949026268587e-02 +3.4785484513745302e-01 -2.3363624147232889e-01 -2.3363624103505382e-01
+6.4562559238797335e-02 +6.5214515486254598e-01 -2.3935151032853369e-01 -2.3935150988129589e-01
+6.6687440761202671e-02 +6.5214515486254598e-01 -2.4677056722141533e-01 -2.4677056676132292e-01
+6.8316050973731418e-02 +3.4785484513745302e-01 -2.5242717832480949e-01 -2.5242717785485913e-01

+6.9183949026268593e-02 +3.4785484513745302e-01 -2.5543086845143265e-01 -2.5543086797479286e-01
+7.0812559238797326e-02 +6.5214515486254598e-01 -2.6104672111902982e-01 -2.6104672063264811e-01
+7.2937440761202676e-02 +6.5214515486254598e-01 -2.6833265372351950e-01 -2.6833265322457445e-01
+7.4566050973731424e-02 +3.4785484513745302e-01 -2.7388462901144955e-01 -2.7388462850287620e-01

+7.5433949026268599e-02 +3.4785484513745302e-01 -2.7683163954540829e-01 -2.7683163903011337e-01
+7.7062559238797332e-02 +6.5214515486254598e-01 -2.8233941678662533e-01 -2.8233941626182885e-01
+7.9187440761202682e-02 +6.5214515486254598e-01 -2.8948099072273653e-01 -2.8948099018569240e-01
+8.0816050973731415e-02 +3.4785484513745302e-01 -2.9491976945171983e-01 -2.9491976890529553e-01

+8.1683949026268590e-02 +3.4785484513745302e-01 -2.9780555631639133e-01 -2.9780555576320672e-01
+8.3312559238797324e-02 +6.5214515486254598e-01 -3.0319676553792979e-01 -3.0319676497550291e-01
+8.5437440761202688e-02 +6.5214515486254598e-01 -3.1018296901627990e-01 -3.1018296844194498e-01
+8.7066050973731421e-02 +3.4785484513745302e-01 -3.1550016498372319e-01 -3.1550016440027434e-01

+8.7933949026268596e-02 +3.4785484513745302e-01 -3.1832027850494660e-01 -3.1832027791469064e-01
+8.9562559238797329e-02 +6.5214515486254598e-01 -3.2358660685294549e-01 -3.2358660625372437e-01
+9.1687440761202665e-02 +6.5214515486254598e-01 -3.3040666765413629e-01 -3.3040666704336985e-01
+9.3316050973731413e-02 +3.4785484513745302e-01 -3.3559408212925212e-01 -3.3559408150965581e-01

+9.4183949026268587e-02 +3.4785484513745302e-01 -3.3834417389640392e-01 -3.3834417326994393e-01
+9.5812559238797321e-02 +6.5214515486254598e-01 -3.4347750107425667e-01 -3.4347750043912800e-01
+9.7937440761202671e-02 +6.5214515486254598e-01 -3.5012090315885291e-01 -3.5012090251256706e-01
+9.9566050973731418e-02 +3.4785484513745302e-01 -3.5517053752450561e-01 -3.5517053686969358e-01

+1.0043394902626859e-01 +3.4785484513745302e-01 -3.5784636709543055e-01 -3.5784636643368983e-01
+1.0206255923879734e-01 +6.5214515486254598e-01 -3.6283877788469265e-01 -3.6283877721460028e-01
+1.0418744076120269e-01 +6.5214515486254598e-01 -3.6929527760819558e-01 -3.6929527692735886e-01
+1.0581605097373142e-01 +3.4785484513745302e-01 -3.7419934569419355e-01 -3.7419934500515262e-01

+1.0668394902626860e-01 +3.4785484513745302e-01 -3.7679678713366405e-01 -3.7679678643761721e-01
+1.0831255923879735e-01 +6.5214515486254598e-01 -3.8164058359875297e-01 -3.8164058289468661e-01
+1.1043744076120268e-01 +6.5214515486254598e-01 -3.8790022550656522e-01 -3.8790022479218456e-01
+1.1206605097373142e-01 +3.4785484513745302e-01 -3.9265116559537488e-01 -3.9265116487312307e-01

+1.1293394902626859e-01 +3.4785484513745302e-01 -3.9516621383698752e-01 -3.9516621310763350e-01
+1.1456255923879734e-01 +6.5214515486254598e-01 -3.9985392719483887e-01 -3.9985392645781065e-01
+1.1668744076120269e-01 +6.5214515486254598e-01 -4.0590705937284266e-01 -4.0590705862594983e-01
+1.1831605097373142e-01 +3.4785484513745302e-01 -4.1049754585919557e-01 -4.1049754510478348e-01

+1.1918394902626860e-01 +3.4785484513745302e-01 -4.1292632288088338e-01 -4.1292632211925645e-01
+1.2081255923879733e-01 +6.5214515486254598e-01 -4.1745072501725761e-01 -4.1745072424832746e-01
+1.2293744076120268e-01 +6.5214515486254598e-01 -4.2328801397435106e-01 -4.2328801319604420e-01
+1.2456605097373141e-01 +3.4785484513745302e-01 -4.2771096866079089e-01 -4.2771096787534790e-01

+1.2543394902626859e-01 +3.4785484513745302e-01 -4.3004972946444853e-01 -4.3004972867166824e-01
+1.2706255923879733e-01 +6.5214515486254598e-01 -4.3440384407916877e-01 -4.3440384327948561e-01
+1.2918744076120270e-01 +6.5214515486254598e-01 -4.4001628913886148e-01 -4.4001628833031764e-01
+1.3081605097373142e-01 +3.4785484513745302e-01 -4.4426489214984299e-01 -4.4426489133455777e-01

+1.3168394902626859e-01 +3.4785484513745302e-01 -4.4651003053586430e-01 -4.4651002971309461e-01
+1.3331255923879734e-01 +6.5214515486254598e-01 -4.5068714389980152e-01 -4.5068714307052543e-01
+1.3543744076120268e-01 +6.5214515486254598e-01 -4.5606609107864671e-01 -4.5606609024100236e-01
+1.3706605097373142e-01 +3.4785484513745302e-01 -4.6013379137630833e-01 -4.6013379053229153e-01

+1.3793394902626860e-01 +3.4785484513745302e-01 -4.6228184550410134e-01 -4.6228184465239591e-01
+1.3956255923879735e-01 +6.5214515486254598e-01 -4.6627551681124091e-01 -4.6627551595340611e-01
+1.4168744076120271e-01 +6.5214515486254598e-01 -4.7141267216257920e-01 -4.7141267129686526e-01
+1.4331605097373143e-01 +3.4785484513745302e-01 -4.7529319764788314e-01 -4.7529319677618703e-01

+1.4418394902626860e-01 +3.4785484513745302e-01 -4.7734085537372295e-01 -4.7734085449409974e-01
+1.4581255923879735e-01 +6.5214515486254598e-01 -4.8114492667231629e-01 -4.8114492578701035e-01
+1.4793744076120269e-01 +6.5214515486254598e-01 -4.8603236907482184e-01 -4.8603236818226031e-01
+1.4956605097373143e-01 +3.4785484513745302e-01 -4.8971973625861948e-01 -4.8971973536059149e-01

+1.5043394902626861e-01 +3.4785484513745302e-01 -4.9166384024268905e-01 -4.9166383933652880e-01
+1.5206255923879733e-01 +6.5214515486254598e-01 -4.9527244593040798e-01 -4.9527244501913076e-01
+1.5418744076120269e-01 +6.5214515486254598e-01 -4.9990263930205575e-01 -4.9990263838424714e-01
+1.5581605097373141e-01 +3.4785484513745302e-01 -5.0339116253141114e-01 -5.0339116160866448e-01

+1.5668394902626859e-01 +3.4785484513745302e-01 -5.0522871510633272e-01 -5.0522871417520687e-01
+1.5831255923879733e-01 +6.5214515486254598e-01 -5.0863629097488061e-01 -5.0863629003909472e-01
+1.6043744076120267e-01 +6.5214515486254598e-01 -5.1300209589338508e-01 -5.1300209495151139e-01
+1.6206605097373142e-01 +3.4785484513745302e-01 -5.1628639611863225e-01 -5.1628639517205610e-01

+1.6293394902626859e-01 +3.4785484513745302e-01 -5.1801456391179423e-01 -5.1801456295633452e-01
+1.6456255923879734e-01 +6.5214515486254598e-01 -5.2121585572647622e-01 -5.2121585476651222e-01
+1.6668744076120268e-01 +6.5214515486254598e-01 -5.2531054043739811e-01 -5.2531053947149398e-01
+1.6831605097373142e-01 +3.4785484513745302e-01 -5.2838555350573435e-01 -5.2838555253527697e-01

+1.6918394902626860e-01 +3.4785484513745302e-01 -5.3000167180783064e-01 -5.3000167082782812e-01
+1.7081255923879735e-01 +6.5214515486254598e-01 -5.3299174340847044e-01 -5.3299174242435821e-01
+1.7293744076120268e-01 +6.5214515486254598e-01 -5.3680899420409733e-01 -5.3680899321487918e-01
+1.7456605097373143e-01 +3.4785484513745302e-01 -5.3966997866749333e-01 -5.3966997767463731e-01

+1.7543394902626860e-01 +3.4785484513745302e-01 -5.4117155554087826e-01 -5.4117155453819255e-01
